,years,data,hindcast
0,1980,72.959,75.01936122262462
1,1981,79.103,103.96197534461712
2,1984,78.441,79.67202317911944
3,1985,73.801,72.90598045518172
4,1986,84.644,106.87466038254473
5,1988,43.995,33.694020695971425
6,1989,36.577,46.04134295465155
7,1990,88.055,86.438599155664
8,1991,121.381,109.04874523066928
9,1992,114.02,101.92417048942491
10,1993,62.847,69.53147963672339
11,1994,50.598,58.46076221432
12,1995,32.26,41.43591205590132
13,1996,130.482,96.57223822854607
14,1997,56.974,61.68022914408999
15,1999,52.177,50.54908445734468
16,2002,88.661,83.75375679458074
17,2003,56.468,55.48550634012359
18,2004,66.664,82.66917681562254
19,2007,63.658,61.975429091604546
20,2008,87.04,63.11054611067425
21,1982,70.765,106.58787017960904
22,1983,59.341,67.9392679989047
23,1987,110.221,102.90320122137342
24,1998,92.019,63.59518045178063
25,2000,131.48,90.87087000393853
26,2001,85.69,83.46986813132476
27,2005,66.791,72.31868225266533
28,2006,79.284,83.46296622936764
29,2009,119.023,97.14208607790849
30,2010,80.795,59.308945199855046
31,2011,17.077,61.10176252181434
32,2012,62.3,64.15371133049311
33,2013,95.385,82.33035531188403
34,2014,64.116,72.93170093224094
35,2015,119.425,103.30366488252422
36,2016,75.849,86.07988761939728
37,2017,71.566,67.97361417116171
38,2018,34.97,82.5045626360158
39,2019,74.313,74.50354485524277
40,2020,45.381,50.80778857344015
41,2021,67.495,49.996469419058045
