,years,data,hindcast
0,1980,107.769,70.87203407685531
1,1982,104.269,85.24065896564333
2,1985,36.531,48.707993728380906
3,1986,94.807,88.3294917343849
4,1987,102.308,47.78974838400117
5,1988,79.42,90.78215276318015
6,1990,70.054,96.22255583765994
7,1991,48.361,54.08247979813461
8,1992,99.88,61.52830595028834
9,1995,18.716,47.86168483250059
10,1998,178.649,130.92034442639869
11,2003,74.576,98.75844658269695
12,2004,55.873,76.90522716317173
13,2007,38.236,78.11559746844532
14,2009,74.388,89.57398536204772
15,2012,131.109,137.95597606291466
16,2013,135.237,119.25018047802429
17,2016,57.946,103.067416824596
18,2017,63.675,96.80253108079178
19,2019,119.963,91.57016240334366
20,2020,137.807,115.23702607653965
21,1981,150.743,136.70221102088001
22,1983,59.157,61.74344614059363
23,1984,95.183,92.38886209286272
24,1989,78.906,80.9453778301819
25,1993,80.441,94.06165872443151
26,1994,97.19,116.91768908449447
27,1996,73.76,105.16303252833417
28,1997,81.025,73.93154758928394
29,1999,65.748,77.71505838892605
30,2000,130.409,95.36076100032075
31,2001,73.237,84.19525557461313
32,2002,87.438,76.56218275073404
33,2005,58.746,59.20451885484865
34,2006,104.882,94.88875033479361
35,2008,92.717,106.38873247112527
36,2010,76.197,74.71212041877207
37,2011,69.306,85.6098327387757
38,2014,79.961,66.1425018769124
39,2015,34.891,49.97175899119152
40,2018,34.768,50.934212685445225
41,2021,138.243,79.40848890247925
