,pc1,target,phase_label,year_glvar
0,-30.457315626045716,142.421,1,1980
1,-96.48693148761467,54.994,1,1981
2,389.7486831026536,32.713,1,1982
3,207.26228921928436,95.445,1,1984
4,-95.95010418759641,100.845,1,1985
5,-357.4803932448556,134.54,1,1987
6,139.50641088576089,59.596,1,1989
7,-393.9615914833483,86.473,1,1991
8,-218.39343827981946,138.492,1,1993
9,141.76134932217207,69.497,1,1997
10,213.38268798115715,77.728,1,1998
11,258.2014558827241,104.082,1,2004
12,-371.8222849995061,166.442,1,2007
13,-60.33542152311871,105.991,1,2008
14,-229.89953033217444,103.684,1,2009
15,437.780020121611,68.74,1,2010
16,-20.8088716344846,163.954,1,2011
17,-158.1449988498232,133.298,1,2012
18,47.28443597926876,91.657,1,2014
19,115.33597957211832,56.599,1,2016
20,83.48280988795193,49.361,1,2019
0,96.59425924184171,22.256,2,1983
1,367.94113640888713,53.76,2,1986
2,-408.12079287978906,151.791,2,1988
3,144.51374766523136,43.238,2,1990
4,191.9872924840727,62.719,2,1992
5,174.71020120145087,21.875,2,1994
6,106.92103885139286,45.937,2,1995
7,136.42518257812108,59.759,2,1996
8,214.3499910850435,54.398,2,1999
9,-77.01158689134581,102.948,2,2000
10,-43.84799312878351,87.775,2,2001
11,-336.1110062464262,94.124,2,2002
12,-234.28805931172013,76.224,2,2003
13,12.376093272379192,109.448,2,2005
14,225.89559608500227,25.725,2,2006
15,40.38766229127575,58.307,2,2013
16,-125.5227262470295,95.021,2,2015
17,-85.58629783172509,125.55,2,2017
18,54.47743006699893,19.792,2,2018
19,-244.09744211430242,73.534,2,2020
20,-211.99442516595263,97.358,2,2021
