,pc1,target,phase_label,year_glvar
0,40.33765570506363,93.396,1,1981
1,128.92769903650188,43.574,1,1982
2,-115.03630338030966,127.765,1,1984
3,-57.06583314797898,40.212,1,1987
4,108.50548709616345,24.55,1,1989
5,109.12334934936987,62.735,1,1990
6,-6.971649382437542,40.056,1,1992
7,65.66393344715593,79.516,1,1993
8,-150.58583657739652,129.885,1,1995
9,113.53426926029243,16.128,1,1996
10,-197.85631065611918,88.083,1,1998
11,-0.13912662567443962,91.58,1,1999
12,212.8982690533423,47.352,1,2000
13,42.14797213713044,67.263,1,2002
14,-90.35847765346205,107.224,1,2004
15,21.045091778108436,53.984,1,2005
16,-70.32099786873137,98.91,1,2008
17,49.13867191971868,59.608,1,2009
18,-29.714950753699807,90.505,1,2014
19,-84.69410612566536,56.353,1,2017
20,-88.57635026728727,94.423,1,2018
0,121.31064388890563,58.656,2,1980
1,-23.859646409857856,104.552,2,1983
2,-252.6278800995365,62.145,2,1985
3,-292.13544997966574,118.281,2,1986
4,-144.59750102090305,138.661,2,1988
5,-226.99834373900092,65.731,2,1991
6,-120.98643849246324,85.403,2,1994
7,294.50231764498267,8.558,2,1997
8,8.133009897090396,85.522,2,2001
9,-267.20319005240617,73.574,2,2003
10,561.8643724523547,18.287,2,2006
11,-270.3103714982654,116.525,2,2007
12,276.5549905114328,49.822,2,2010
13,368.78672549386005,71.904,2,2011
14,-211.33003000544304,90.297,2,2012
15,159.0764349078947,56.091,2,2013
16,-127.11222337239224,107.204,2,2015
17,-586.881267993854,107.938,2,2016
18,63.42078354626689,48.71,2,2019
19,304.8701698305583,60.422,2,2020
20,365.5167250621559,90.618,2,2021
