,pc1,target,phase_label,year_glvar
0,31.355538908728477,73.573,1,1980
1,269.103774194634,63.801,1,1981
2,232.77174109956255,61.158,1,1988
3,150.18606410905625,59.721,1,1992
4,-62.33288447927064,112.219,1,1994
5,231.58891454037033,40.513,1,1995
6,143.92696375783726,45.022,1,1996
7,-124.02071952565385,77.391,1,1997
8,81.15895383997645,78.078,1,1998
9,-254.63837007931582,93.864,1,2002
10,-53.3236081599171,90.195,1,2003
11,58.068705908001654,54.078,1,2004
12,20.54745529162566,50.89,1,2005
13,-119.91754796241698,99.225,1,2006
14,-149.3572217050463,98.371,1,2009
15,309.3497733524827,51.992,1,2010
16,-106.31363440749925,126.017,1,2012
17,-45.13717936065348,74.252,1,2013
18,-291.5555457873397,89.714,1,2014
19,-298.67386268025194,84.951,1,2019
20,-22.78205275559011,69.243,1,2021
0,-6.393478254546309,83.43,2,1982
1,506.19387045167747,63.898,2,1983
2,354.95400380612404,57.754,2,1984
3,-174.19112796663106,100.249,2,1985
4,-515.2597651447019,125.43,2,1986
5,23.569763248125085,47.004,2,1987
6,-453.51392704627216,99.994,2,1989
7,-210.60445459412767,71.359,2,1990
8,201.93665542041532,44.356,2,1991
9,-714.9190095563008,142.547,2,1993
10,-184.74371833843477,142.156,2,1999
11,421.8050574316083,86.35,2,2000
12,142.7564615679358,73.461,2,2001
13,159.6753505350694,75.825,2,2007
14,486.1392809389299,32.104,2,2008
15,-2.434486161818462,135.773,2,2011
16,98.03147176574079,54.183,2,2015
17,764.5363016124356,19.912,2,2016
18,-262.5200644102,122.767,2,2017
19,-265.1971779224505,89.451,2,2018
20,-369.8189768862596,109.639,2,2020
