,pc1,target,phase_label,year_glvar
0,147.04360605264293,72.959,1,1980
1,-7.47295255753709,79.103,1,1981
2,-327.0268200180484,110.221,1,1987
3,238.45522847879795,43.995,1,1988
4,-68.04811988081013,114.02,1,1992
5,-172.3008389137059,62.847,1,1993
6,222.27668427170903,50.598,1,1994
7,-513.4962880259977,130.482,1,1996
8,545.7717104174492,56.974,1,1997
9,-269.79545234905834,92.019,1,1998
10,-219.9541571980437,85.69,1,2001
11,77.3299547329439,88.661,1,2002
12,107.14422703816626,56.468,1,2003
13,-33.61225440107125,66.664,1,2004
14,189.88908597520285,66.791,1,2005
15,-41.17352063893632,79.284,1,2006
16,130.25052527883722,80.795,1,2010
17,23.26960156793664,62.3,1,2012
18,-83.28548833171342,95.385,1,2013
19,71.8916577036341,74.313,1,2019
20,-17.153799767905507,67.495,1,2021
0,-212.2018029302162,70.765,2,1982
1,-12.021654201055146,59.341,2,1983
2,-184.31936892992564,78.441,2,1984
3,-124.4180980877057,73.801,2,1985
4,-398.25750295835854,84.644,2,1986
5,101.17550549539342,36.577,2,1989
6,34.92124890145542,88.055,2,1990
7,-346.96274970113586,121.381,2,1991
8,155.79907544238148,32.26,2,1995
9,237.86361838107763,52.177,2,1999
10,-148.88997072665788,131.48,2,2000
11,320.7298639362834,63.658,2,2007
12,230.59969745002908,87.04,2,2008
13,-275.09785860989405,119.023,2,2009
14,286.9494902680161,17.077,2,2011
15,56.622966802650005,64.116,2,2014
16,-152.7083557906056,119.425,2,2015
17,50.33821637106478,75.849,2,2016
18,59.48449722290536,71.566,2,2017
19,-45.57556428951785,34.97,2,2018
20,365.9698575986468,45.381,2,2020
