,years,data,hindcast
0,1980,87.79,46.363806967061095
1,1982,93.726,81.17595212425189
2,1983,40.005,81.5464072760064
3,1985,126.504,86.20669830136572
4,1988,31.234,60.51540981618278
5,1995,64.76,74.7395290841513
6,1996,28.135,36.91146366819502
7,1997,112.482,58.41204258066347
8,1998,136.999,137.01063626414222
9,1999,86.734,86.00342188032994
10,2001,56.749,81.7319820058003
11,2003,47.241,90.33530332402047
12,2005,55.748,70.42853813789078
13,2008,40.784,50.77395748186599
14,2010,33.738,49.16881967345242
15,2012,122.004,91.97102865886686
16,2014,53.205,81.02232617554614
17,2016,113.147,96.41121277372011
18,2019,106.981,86.43237295362178
19,2020,67.278,75.26554284476761
20,2021,106.484,89.30154800809771
21,1981,69.787,73.22822281999042
22,1984,54.762,43.44266868077858
23,1986,56.932,61.44250974282755
24,1987,96.289,72.44631422933435
25,1989,67.167,56.70108266183136
26,1990,81.754,80.53544492048763
27,1991,100.819,101.43664888574526
28,1992,52.1,66.03942961177785
29,1993,49.037,63.866097393407195
30,1994,51.526,58.01368366190913
31,2000,55.016,65.28985265895086
32,2002,77.791,69.43329610120296
33,2004,70.647,73.67980956698094
34,2006,34.652,44.30376365408267
35,2007,100.404,76.14025660424669
36,2009,75.436,61.94888656492264
37,2011,94.747,84.44622463036121
38,2013,63.597,47.99808281492177
39,2015,35.568,75.153008829556
40,2017,63.719,70.39415013500559
41,2018,26.89,32.70056583167964
