,years,data,hindcast
0,1981,79.103,70.78233200527805
1,1983,59.341,74.13858142238952
2,1985,73.801,72.9998382482037
3,1988,43.995,57.139990094144764
4,1989,36.577,58.21742189960536
5,1990,88.055,61.75474741204652
6,1991,121.381,93.7124099519251
7,1992,114.02,111.07046448177839
8,1993,62.847,57.94079737124971
9,1994,50.598,77.34327557987304
10,1997,56.974,60.28611498940722
11,1999,52.177,46.76177985345976
12,2003,56.468,51.18370731654887
13,2004,66.664,66.47427326131444
14,2007,63.658,69.21082356655178
15,2008,87.04,56.64485889998296
16,2010,80.795,49.617485932499164
17,2011,17.077,55.41163461678724
18,2012,62.3,77.1975055769355
19,2018,34.97,44.936613517314484
20,2020,45.381,40.397344002704614
21,1980,72.959,77.75600800626738
22,1982,70.765,76.18020074274438
23,1984,78.441,84.32752202956536
24,1986,84.644,86.34212574920662
25,1987,110.221,105.28412811998044
26,1995,32.26,55.61352531134277
27,1996,130.482,95.61601238328072
28,1998,92.019,100.1506037538216
29,2000,131.48,98.59802129502684
30,2001,85.69,86.57259369354189
31,2002,88.661,60.00705773750505
32,2005,66.791,78.603511634904
33,2006,79.284,94.20765196396255
34,2009,119.023,109.9679855539333
35,2013,95.385,83.3385022504038
36,2014,64.116,82.56321340969464
37,2015,119.425,88.8754276001983
38,2016,75.849,84.20066659779688
39,2017,71.566,69.41724922495017
40,2019,74.313,81.960252472983
41,2021,67.495,111.28674046889053
