,pc1,target,phase_label,year_glvar
0,66.11979795664915,42.983,1,1981
1,-0.6546092498836598,18.836,1,1982
2,-88.48590844769816,42.887,1,1983
3,165.00759866662435,61.249,1,1984
4,-27.77043902723402,87.706,1,1988
5,-192.42102518225465,59.844,1,1989
6,-155.77414856272497,96.374,1,1990
7,138.78774996571357,29.076,1,1991
8,54.97057587162078,24.723,1,1993
9,26.50237078391347,36.5,1,1994
10,-113.5238725198144,84.606,1,1997
11,46.11919580860994,56.135,1,1999
12,-126.35742345488268,98.677,1,2000
13,-94.81146855308988,111.308,1,2002
14,155.86770811749463,64.951,1,2004
15,142.60441579060023,50.053,1,2005
16,-150.71247392829125,88.808,1,2007
17,31.325231404960494,54.846,1,2015
18,-87.09820341307909,72.694,1,2016
19,-33.70378224312193,67.993,1,2017
20,244.0060999185765,28.985,1,2018
0,39.13826418064013,60.543,2,1980
1,412.95059159791765,9.737,2,1985
2,348.25241863071847,5.396,2,1986
3,173.5832345092597,35.931,2,1987
4,383.6971233565283,32.844,2,1992
5,4.045445330538279,78.175,2,1995
6,112.64158475596908,60.069,2,1996
7,-175.80543655142645,20.72,2,1998
8,-208.1071056707089,83.66,2,2001
9,-111.65320500517093,23.337,2,2003
10,110.73862243932194,57.903,2,2006
11,148.30983062328764,39.917,2,2008
12,-75.60595932709079,62.017,2,2009
13,-317.6368068797716,91.629,2,2010
14,15.14532945902739,54.225,2,2011
15,285.2450523979125,25.182,2,2012
16,-23.080712103283723,42.502,2,2013
17,-190.51467918348644,81.808,2,2014
18,-66.69697911576007,53.845,2,2019
19,-549.7703896782742,131.383,2,2020
20,-314.88634238729907,60.752,2,2021
