,pc1,target,phase_label,year_glvar
0,7.031637068574749,37.258,1,1981
1,13.689150784520056,27.303,1,1984
2,11.445553223303499,104.175,1,1985
3,-9.53455940152231,72.625,1,1988
4,-6.644070826424165,58.181,1,1989
5,13.329618787310276,22.497,1,1995
6,4.108217740705614,98.744,1,1996
7,-4.814906661575798,67.593,1,1998
8,-5.790613508501749,99.367,1,1999
9,1.3071414801853602,51.303,1,2000
10,9.722110500036004,107.73,1,2001
11,13.416094355683377,52.895,1,2007
12,-2.5677239664116636,114.817,1,2008
13,-24.807106892530477,146.264,1,2010
14,-7.138362513817542,128.736,1,2011
15,10.586225887866798,40.892,1,2013
16,8.301708479730435,57.581,1,2016
17,-6.254327940949473,75.391,1,2017
18,-3.7945775198264577,94.606,1,2018
19,-2.892314898263868,91.375,1,2020
20,-18.699287716006836,99.275,1,2021
0,12.719346518440759,67.597,2,1980
1,1.7591516334078068,88.868,2,1982
2,8.746644371595053,31.294,2,1983
3,-5.4539816358129425,85.939,2,1986
4,6.55516024621706,87.189,2,1987
5,16.803365512993715,43.995,2,1990
6,1.5746770168886706,22.764,2,1991
7,-15.822191721499333,128.278,2,1992
8,13.214066015556401,65.7,2,1993
9,0.3260131194823347,89.989,2,1994
10,10.136149690958343,54.355,2,1997
11,-10.156053879761744,146.934,2,2002
12,5.013642628594012,22.521,2,2003
13,-10.205450419610498,153.639,2,2004
14,1.1629319939371294,101.65,2,2005
15,-19.730100340367553,192.569,2,2006
16,10.74950615698744,46.274,2,2009
17,4.852014943829442,90.667,2,2012
18,-14.93479629458837,126.343,2,2014
19,-12.426578272617226,123.29,2,2015
20,-4.88344704715958,76.337,2,2019
