,pc1,target,phase_label,year_glvar
0,-31.289162944565405,69.787,1,1981
1,10.722849850707295,93.726,1,1982
2,-15.89051584102901,67.167,1,1989
3,31.26120317214647,81.754,1,1990
4,19.13134869726207,100.819,1,1991
5,2.2496033423419837,64.76,1,1995
6,22.016826192910713,112.482,1,1997
7,-2.0253862600468455,55.016,1,2000
8,-29.752826502186913,56.749,1,2001
9,-7.345658583750844,55.748,1,2005
10,-26.908049979409565,34.652,1,2006
11,6.655515856119894,100.404,1,2007
12,-27.620705604253416,40.784,1,2008
13,17.83514802482344,94.747,1,2011
14,13.501773058620444,122.004,1,2012
15,-22.419276140345666,63.597,1,2013
16,-10.879112331764615,53.205,1,2014
17,13.87151401238179,35.568,1,2015
18,5.82104793061993,63.719,1,2017
19,15.019999644969136,67.278,1,2020
20,16.044524718215314,106.484,1,2021
0,-0.566756788718135,87.79,2,1980
1,1.274496778065479,40.005,2,1983
2,-7.011735853770783,54.762,2,1984
3,1.4156193763153961,126.504,2,1985
4,2.5785937734744544,56.932,2,1986
5,5.279997412404264,96.289,2,1987
6,-1.2440782115824693,31.234,2,1988
7,-4.25844058663597,52.1,2,1992
8,-4.6596507438744625,49.037,2,1993
9,-0.17123445599544873,51.526,2,1994
10,-5.088879008539404,28.135,2,1996
11,6.51867777003037,136.999,2,1998
12,-3.8573711923760197,86.734,2,1999
13,5.510611331790806,77.791,2,2002
14,-1.4454517073874726,47.241,2,2003
15,6.227291247552101,70.647,2,2004
16,2.213121767925533,75.436,2,2009
17,-7.458655404072593,33.738,2,2010
18,1.3055319270998318,113.147,2,2016
19,-0.19419329302129973,26.89,2,2018
20,3.6336652309979387,106.981,2,2019
