,1,2,3,4,5,6,7,8,9,10,11,12
t2m,934.3368991650832,883.0977107324735,850.0351108666241,818.2870435813735,1013.3568374974899,928.6528298363594,1655.2797687331865,1738.8653100212912,1813.598750563151,1307.0419291614533,737.195372055144,749.0009665785788
tp,1045.3878910257295,913.4570435511052,817.2585406306616,809.6301820537288,881.8367997309489,907.025558205557,1652.897957161588,1754.2025882082526,1402.512159883197,1781.5104727728653,713.0894580567465,985.0130029103199
t2m-tp,997.6580086578712,898.7759867998863,1081.735503768531,822.4837123895732,853.7217851507415,953.827725921351,1728.6646799274704,1559.0037928966335,1492.012899617638,1297.3804938173687,876.3124043837247,849.8537771936691
SCA_Z500-1_tp-2_dataset.csv,,652.2661685949256,,,,,,,,,,
t2m-SCA_Z500-1_tp-2_dataset.csv,,939.5764784570417,,,,,,,,,,
tp-SCA_Z500-1_tp-2_dataset.csv,,746.0586077739788,,,,,,,,,,
t2m-tp-SCA_Z500-1_tp-2_dataset.csv,,685.189647240356,,,,,,,,,,
NAO_Z500-1_tp-3_dataset.csv,,,586.6782782854098,,,,,,,,,
t2m-NAO_Z500-1_tp-3_dataset.csv,,,748.9044850862083,,,,,,,,,
tp-NAO_Z500-1_tp-3_dataset.csv,,,879.0216036682704,,,,,,,,,
t2m-tp-NAO_Z500-1_tp-3_dataset.csv,,,759.2848241928738,,,,,,,,,
EA_MSLP-1_tp-4_dataset.csv,,,,573.2946904280611,,,,,,,,
ENSO-mei_MSLP-3_tp-4_dataset.csv,,,,704.2802316463153,,,,,,,,
SCA_MSLP-3_tp-4_dataset.csv,,,,699.6245804083244,,,,,,,,
t2m-EA_MSLP-1_tp-4_dataset.csv,,,,558.7185860166805,,,,,,,,
t2m-ENSO-mei_MSLP-3_tp-4_dataset.csv,,,,768.9919359240469,,,,,,,,
t2m-SCA_MSLP-3_tp-4_dataset.csv,,,,779.6608709557673,,,,,,,,
tp-EA_MSLP-1_tp-4_dataset.csv,,,,579.6474794104528,,,,,,,,
tp-ENSO-mei_MSLP-3_tp-4_dataset.csv,,,,671.8020581940219,,,,,,,,
tp-SCA_MSLP-3_tp-4_dataset.csv,,,,863.5894126636995,,,,,,,,
t2m-tp-EA_MSLP-1_tp-4_dataset.csv,,,,620.655788010738,,,,,,,,
t2m-tp-ENSO-mei_MSLP-3_tp-4_dataset.csv,,,,684.5069742023798,,,,,,,,
t2m-tp-SCA_MSLP-3_tp-4_dataset.csv,,,,776.0147308742654,,,,,,,,
ENSO-mei_MSLP-3_tp-6_dataset.csv,,,,,,691.2769032267915,,,,,,
NAO_MSLP-1_tp-6_dataset.csv,,,,,,956.1065287078718,,,,,,
NAO_Z500-1_tp-6_dataset.csv,,,,,,1044.3072814904608,,,,,,
EA_MSLP-3_tp-6_dataset.csv,,,,,,877.0943037658908,,,,,,
ENSO-mei_Z500-3_tp-6_dataset.csv,,,,,,1143.6436219325458,,,,,,
EA_MSLP-2_tp-6_dataset.csv,,,,,,917.2559495826049,,,,,,
t2m-ENSO-mei_MSLP-3_tp-6_dataset.csv,,,,,,923.9523654159063,,,,,,
t2m-NAO_MSLP-1_tp-6_dataset.csv,,,,,,761.1542156253947,,,,,,
t2m-NAO_Z500-1_tp-6_dataset.csv,,,,,,1207.0633343190962,,,,,,
t2m-EA_MSLP-3_tp-6_dataset.csv,,,,,,1185.9752377829916,,,,,,
t2m-ENSO-mei_Z500-3_tp-6_dataset.csv,,,,,,1447.0123538670832,,,,,,
t2m-EA_MSLP-2_tp-6_dataset.csv,,,,,,653.9675591987816,,,,,,
tp-ENSO-mei_MSLP-3_tp-6_dataset.csv,,,,,,716.9774092479322,,,,,,
tp-NAO_MSLP-1_tp-6_dataset.csv,,,,,,731.6054864864439,,,,,,
tp-NAO_Z500-1_tp-6_dataset.csv,,,,,,1183.8204446345185,,,,,,
tp-EA_MSLP-3_tp-6_dataset.csv,,,,,,926.0164601637166,,,,,,
tp-ENSO-mei_Z500-3_tp-6_dataset.csv,,,,,,1079.3195802527089,,,,,,
tp-EA_MSLP-2_tp-6_dataset.csv,,,,,,791.871718016714,,,,,,
t2m-tp-ENSO-mei_MSLP-3_tp-6_dataset.csv,,,,,,751.3969417422979,,,,,,
t2m-tp-NAO_MSLP-1_tp-6_dataset.csv,,,,,,751.8237687871081,,,,,,
t2m-tp-NAO_Z500-1_tp-6_dataset.csv,,,,,,1042.7259964229252,,,,,,
t2m-tp-EA_MSLP-3_tp-6_dataset.csv,,,,,,952.4734634327773,,,,,,
t2m-tp-ENSO-mei_Z500-3_tp-6_dataset.csv,,,,,,1092.998783027184,,,,,,
t2m-tp-EA_MSLP-2_tp-6_dataset.csv,,,,,,693.5482227609223,,,,,,
ENSO-mei_MSLP-1_tp-7_dataset.csv,,,,,,,1321.832617786926,,,,,
t2m-ENSO-mei_MSLP-1_tp-7_dataset.csv,,,,,,,1266.0810620766847,,,,,
tp-ENSO-mei_MSLP-1_tp-7_dataset.csv,,,,,,,1341.877384323263,,,,,
t2m-tp-ENSO-mei_MSLP-1_tp-7_dataset.csv,,,,,,,1733.5412733357225,,,,,
EA_MSLP-1_tp-8_dataset.csv,,,,,,,,827.3545227478191,,,,
SCA_MSLP-1_tp-8_dataset.csv,,,,,,,,1531.8548041106374,,,,
ENSO-mei_Z500-1_tp-8_dataset.csv,,,,,,,,1188.7465626573655,,,,
NAO_MSLP-1_tp-8_dataset.csv,,,,,,,,825.0533802870492,,,,
NAO_MSLP-3_tp-8_dataset.csv,,,,,,,,1131.0754313830528,,,,
NAO_MSLP-2_tp-8_dataset.csv,,,,,,,,1799.083505380668,,,,
ENSO-mei_MSLP-1_tp-8_dataset.csv,,,,,,,,2482.409051495729,,,,
