,1,2,3,4,5,6,7,8,9,10,11,12
t2m,1558.9825363874068,903.1955389674615,996.5087046564588,843.9972265691437,852.7096434907647,1075.0595373575984,1875.6200418120425,1899.805012241176,2273.834680469324,1509.4286302867345,733.3661232590168,1853.3369125108127
tp,1120.0634497354918,938.9254715159474,901.0878463505737,887.3291317273606,886.5424967982541,1150.108055547869,2016.7100375722894,1623.134300331106,1494.8151594717863,1353.7526308214954,893.4670405805243,1034.6336907259881
t2m-tp,1278.2580727005218,1057.2768549348916,1087.8841921531955,876.01841042642,968.1525234669011,1004.455409266148,1489.34939021467,1594.2442848288802,1513.44638380688,1448.1055584031703,963.7254106049761,1105.9334782720541
SCA_Z500-1_tp-2_dataset.csv,,579.8267352085192,,,,,,,,,,
t2m-SCA_Z500-1_tp-2_dataset.csv,,717.1679482844035,,,,,,,,,,
tp-SCA_Z500-1_tp-2_dataset.csv,,817.0198195884004,,,,,,,,,,
t2m-tp-SCA_Z500-1_tp-2_dataset.csv,,707.4898302613652,,,,,,,,,,
NAO_Z500-1_tp-3_dataset.csv,,,567.4234658749081,,,,,,,,,
t2m-NAO_Z500-1_tp-3_dataset.csv,,,624.5497533878139,,,,,,,,,
tp-NAO_Z500-1_tp-3_dataset.csv,,,530.19987252787,,,,,,,,,
t2m-tp-NAO_Z500-1_tp-3_dataset.csv,,,953.8426534666988,,,,,,,,,
EA_MSLP-1_tp-4_dataset.csv,,,,543.2206368484191,,,,,,,,
ENSO-mei_MSLP-3_tp-4_dataset.csv,,,,609.7683803899127,,,,,,,,
SCA_MSLP-3_tp-4_dataset.csv,,,,708.0893613282451,,,,,,,,
t2m-EA_MSLP-1_tp-4_dataset.csv,,,,545.6704621563915,,,,,,,,
t2m-ENSO-mei_MSLP-3_tp-4_dataset.csv,,,,765.1736379871679,,,,,,,,
t2m-SCA_MSLP-3_tp-4_dataset.csv,,,,990.7491673621228,,,,,,,,
tp-EA_MSLP-1_tp-4_dataset.csv,,,,728.1214138274381,,,,,,,,
tp-ENSO-mei_MSLP-3_tp-4_dataset.csv,,,,779.9332134457787,,,,,,,,
tp-SCA_MSLP-3_tp-4_dataset.csv,,,,1149.2793038085952,,,,,,,,
t2m-tp-EA_MSLP-1_tp-4_dataset.csv,,,,872.0074397368223,,,,,,,,
t2m-tp-ENSO-mei_MSLP-3_tp-4_dataset.csv,,,,705.3152786295055,,,,,,,,
t2m-tp-SCA_MSLP-3_tp-4_dataset.csv,,,,1038.2643902734821,,,,,,,,
ENSO-mei_MSLP-3_tp-6_dataset.csv,,,,,,601.6036028438141,,,,,,
NAO_MSLP-1_tp-6_dataset.csv,,,,,,504.1317015836288,,,,,,
NAO_Z500-1_tp-6_dataset.csv,,,,,,691.4953967156462,,,,,,
EA_MSLP-3_tp-6_dataset.csv,,,,,,536.4755945981244,,,,,,
ENSO-mei_Z500-3_tp-6_dataset.csv,,,,,,906.7733393287162,,,,,,
EA_MSLP-2_tp-6_dataset.csv,,,,,,551.3557207542311,,,,,,
t2m-ENSO-mei_MSLP-3_tp-6_dataset.csv,,,,,,1412.0933811632615,,,,,,
t2m-NAO_MSLP-1_tp-6_dataset.csv,,,,,,581.8927391590844,,,,,,
t2m-NAO_Z500-1_tp-6_dataset.csv,,,,,,798.141220017236,,,,,,
t2m-EA_MSLP-3_tp-6_dataset.csv,,,,,,739.5153222084648,,,,,,
t2m-ENSO-mei_Z500-3_tp-6_dataset.csv,,,,,,1076.266126743475,,,,,,
t2m-EA_MSLP-2_tp-6_dataset.csv,,,,,,925.4621838838624,,,,,,
tp-ENSO-mei_MSLP-3_tp-6_dataset.csv,,,,,,486.2375741106392,,,,,,
