,pc1,target,phase_label,year_glvar
0,-235.84222767174097,93.396,1,1981
1,-110.24391873873031,43.574,1,1982
2,166.89329631631284,104.552,1,1983
3,-38.726929554198335,127.765,1,1984
4,601.7004667595711,138.661,1,1988
5,-792.354109644298,24.55,1,1989
6,-23.21581978883664,62.735,1,1990
7,43.48212514999041,65.731,1,1991
8,-356.01400375223017,40.056,1,1992
9,-219.12899986752058,79.516,1,1993
10,172.8956308001396,85.403,1,1994
11,-172.50620407104626,16.128,1,1996
12,-644.1005941227868,8.558,1,1997
13,-32.811102053198724,91.58,1,1999
14,-422.8295852436138,47.352,1,2000
15,213.46658871731424,107.224,1,2004
16,693.7339063783985,116.525,1,2007
17,18.85338746203314,90.505,1,2014
18,449.82252170530023,107.204,1,2015
19,396.4215938229845,56.353,1,2017
20,290.4945943061413,94.423,1,2018
0,14.966125280878787,58.656,2,1980
1,195.8247962173563,62.145,2,1985
2,278.35907425507145,118.281,2,1986
3,-99.61361986247914,40.212,2,1987
4,243.2297781296632,129.885,2,1995
5,-129.62741964777334,88.083,2,1998
6,95.1455919515024,85.522,2,2001
7,-393.3374241505581,67.263,2,2002
8,3.519213605607481,73.574,2,2003
9,197.8627048715293,53.984,2,2005
10,-348.0770401948883,18.287,2,2006
11,99.49556611508194,98.91,2,2008
12,-15.460225382300045,59.608,2,2009
13,-363.817729122418,49.822,2,2010
14,-497.54732912509894,71.904,2,2011
15,-56.38490096051096,90.297,2,2012
16,-317.94942308278354,56.091,2,2013
17,911.5147947636241,107.938,2,2016
18,25.44218862943956,48.71,2,2019
19,136.65432696286132,60.422,2,2020
20,19.80932596459282,90.618,2,2021
