,years,data,hindcast
0,1980,73.573,50.651192167421094
1,1981,63.801,69.9229831356753
2,1983,63.898,42.90441527082746
3,1988,61.158,74.72596131616602
4,1990,71.359,92.49901522610158
5,1992,59.721,57.25995290381027
6,1994,112.219,100.52503935317543
7,1995,40.513,62.42630289659359
8,1998,78.078,79.82412211382672
9,1999,142.156,105.34942996404075
10,2001,73.461,67.79939085449477
11,2004,54.078,68.79889562073699
12,2006,99.225,73.28165392715
13,2007,75.825,57.909343475676266
14,2008,32.104,59.96217717085901
15,2010,51.992,69.96404981250784
16,2013,74.252,78.36606510987475
17,2015,54.183,98.1094017478624
18,2017,122.767,105.96799927083477
19,2020,109.639,99.81795144887019
20,2021,69.243,67.17965721349445
21,1982,83.43,99.84515802072649
22,1984,57.754,103.68078732285272
23,1985,100.249,83.20251038101819
24,1986,125.43,112.98331353391558
25,1987,47.004,68.48564962262466
26,1989,99.994,79.38753358236659
27,1991,44.356,68.20090919055633
28,1993,142.547,108.39896998068684
29,1996,45.022,53.98851346080088
30,1997,77.391,98.50988612500083
31,2000,86.35,63.201458626016674
32,2002,93.864,104.4415296688364
33,2003,90.195,96.0831700853722
34,2005,50.89,57.07179415730843
35,2009,98.371,93.8010651379835
36,2011,135.773,114.47405644106217
37,2012,126.017,70.50084268923227
38,2014,89.714,98.07079311872702
39,2016,19.912,32.71049225280207
40,2018,89.451,106.57039519634498
41,2019,84.951,75.05617140576497
