,years,data,hindcast
0,1985,66.121,67.0263474334254
1,1987,77.728,68.69658890395293
2,1989,101.191,88.96557048767804
3,1990,25.981,53.323597749214954
4,1992,89.11,84.8514203672616
5,1993,13.215,48.89079137146858
6,1995,94.794,62.49957801597393
7,1996,22.462,42.04198687315905
8,1997,28.956,38.037100253704565
9,1998,89.451,93.87580624975764
10,1999,87.335,98.8140225900379
11,2000,60.097,85.72647984663202
12,2001,86.263,87.10916447653213
13,2002,40.985,59.811742698238895
14,2004,47.676,48.21629001517274
15,2006,63.245,66.83542564287707
16,2008,110.582,94.19356695402979
17,2015,61.79,32.81982884946007
18,2016,69.496,65.70321888701466
19,2019,101.839,56.69878398072196
20,2020,49.325,43.50468835368616
21,1980,70.785,85.97438978500384
22,1981,133.083,104.12760585561409
23,1982,72.01,82.91371067905604
24,1983,81.02,101.9487825194753
25,1984,62.897,61.449731683064954
26,1986,80.055,74.34414193869162
27,1988,114.519,94.6195693831996
28,1991,29.05,55.36049119186857
29,1994,94.185,81.33299377480662
30,2003,22.165,61.764985993749114
31,2005,63.614,44.783258629856185
32,2007,65.31,67.73440053969516
33,2009,55.879,43.84229775100103
34,2010,56.222,61.02590111089725
35,2011,20.289,17.57345847316263
36,2012,29.574,47.93727581780992
37,2013,46.14,49.20130242679837
38,2014,34.11,28.301944503639596
39,2017,58.125,61.79693511125974
40,2018,81.364,55.23774402622645
41,2021,54.855,43.980078805123846
