,pc1,target,phase_label,year_glvar
0,143.63194612299893,54.994,1,1981
1,154.53025036639102,95.445,1,1984
2,-299.63381588481974,100.845,1,1985
3,158.36641649540044,151.791,1,1988
4,17.422488286600725,59.596,1,1989
5,216.82985080277453,59.759,1,1996
6,171.31080947470053,54.398,1,1999
7,134.96606006357604,102.948,1,2000
8,-114.90851026128846,87.775,1,2001
9,26.783111584913332,104.082,1,2004
10,280.6406069074504,25.725,1,2006
11,-638.1829147847277,166.442,1,2007
12,-176.21428718154118,105.991,1,2008
13,259.3423034001009,68.74,1,2010
14,-410.80406156559496,163.954,1,2011
15,-860.4767718109262,133.298,1,2012
16,230.9602966856251,58.307,1,2013
17,11.408394005388024,125.55,1,2017
18,462.4286389860714,19.792,1,2018
19,-6.752325431822552,73.534,1,2020
20,238.3501671265171,97.358,1,2021
0,-14.333231238745666,142.421,2,1980
1,-357.28458224241433,32.713,2,1982
2,-172.90487181515078,22.256,2,1983
3,51.79879184162737,53.76,2,1986
4,282.7927055625749,134.54,2,1987
5,-44.28413822817563,43.238,2,1990
6,308.92454464174085,86.473,2,1991
7,-200.55386385228817,62.719,2,1992
8,162.1860729323524,138.492,2,1993
9,-141.92118907688626,21.875,2,1994
10,18.99036171200515,45.937,2,1995
11,-135.07074357689632,69.497,2,1997
12,-188.41604948836948,77.728,2,1998
13,-104.91993288201994,94.124,2,2002
14,128.6964847904527,76.224,2,2003
15,202.60795909490452,109.448,2,2005
16,228.13858676481874,103.684,2,2009
17,-3.1044920541009873,91.657,2,2014
18,144.27301175209794,95.021,2,2015
19,-102.24441656880676,56.599,2,2016
20,-63.373017553399656,49.361,2,2019
