,pc1,target,phase_label,year_glvar
0,-24.77817474575789,60.543,1,1980
1,-144.25121456634872,42.983,1,1981
2,-243.29429743096034,18.836,1,1982
3,282.10720025083083,61.249,1,1984
4,-272.03610461949984,9.737,1,1985
5,-348.16320201459183,5.396,1,1986
6,-16.359573479896905,32.844,1,1992
7,-488.79690539029565,36.5,1,1994
8,-240.02262784444216,60.069,1,1996
9,655.968712941203,84.606,1,1997
10,-24.62701386089789,56.135,1,1999
11,430.7808562586936,98.677,1,2000
12,300.7738087220678,64.951,1,2004
13,115.94365910764083,50.053,1,2005
14,125.97617684016402,57.903,1,2006
15,-410.88116444740103,39.917,1,2008
16,75.45889920525687,54.225,1,2011
17,153.80094460349582,25.182,1,2012
18,314.86351313935256,67.993,1,2017
19,100.92225599969638,53.845,1,2019
20,-343.3832020809461,60.752,1,2021
0,-161.0984838383278,42.887,2,1983
1,82.51853094910854,35.931,2,1987
2,75.43494845970515,87.706,2,1988
3,295.486564012279,59.844,2,1989
4,268.72861917134856,96.374,2,1990
5,-101.58860136473601,29.076,2,1991
6,-453.0833582119308,24.723,2,1993
7,-23.192550526142135,78.175,2,1995
8,-244.06806354237392,20.72,2,1998
9,304.3038390579488,83.66,2,2001
10,26.435081801172956,111.308,2,2002
11,-520.9676675082585,23.337,2,2003
12,213.93985492793578,88.808,2,2007
13,0.21163690893202736,62.017,2,2009
14,-176.88310436066558,91.629,2,2010
15,72.20576495706324,42.502,2,2013
16,-225.94479462397678,81.808,2,2014
17,-180.7520661416141,54.846,2,2015
18,37.06330313723386,72.694,2,2016
19,289.83039163943437,28.985,2,2018
20,421.4140664868961,131.383,2,2020
