,pc1,target,phase_label,year_glvar
0,-184.58510077058637,150.743,1,1981
1,22.872313827843826,59.157,1,1983
2,185.99396597928026,95.183,1,1984
3,424.50679718760057,36.531,1,1985
4,-13.833281306906441,79.42,1,1988
5,97.05032701468107,78.906,1,1989
6,100.18709531018891,18.716,1,1995
7,101.30589191932914,73.76,1,1996
8,-296.88279762973775,178.649,1,1998
9,48.09620206225519,65.748,1,1999
10,83.76707206905267,130.409,1,2000
11,179.0149009507543,38.236,1,2007
12,30.093661571108168,92.717,1,2008
13,171.08727631288815,76.197,1,2010
14,-205.78754733344465,69.306,1,2011
15,-273.1044161444955,131.109,1,2012
16,-131.9566564914898,135.237,1,2013
17,-10.296728317560062,57.946,1,2016
18,-106.74930660655008,63.675,1,2017
19,-192.71977497902742,137.807,1,2020
20,-28.06934279161061,138.243,1,2021
0,-248.11678652381352,107.769,2,1980
1,-199.70492984396103,104.269,2,1982
2,-298.62157527405907,94.807,2,1986
3,-356.5916453662303,102.308,2,1987
4,68.9835218904046,70.054,2,1990
5,-18.757386930042102,48.361,2,1991
6,129.2924142583543,99.88,2,1992
7,-148.33920963995917,80.441,2,1993
8,-222.5303364443923,97.19,2,1994
9,-315.57436246208,81.025,2,1997
10,112.23138611167961,73.237,2,2001
11,194.39762424722127,87.438,2,2002
12,355.8426271238298,74.576,2,2003
13,131.0938370283713,55.873,2,2004
14,137.3491086403984,58.746,2,2005
15,-307.63090457169466,104.882,2,2006
16,60.14125141837298,74.388,2,2009
17,80.23888487874956,79.961,2,2014
18,366.0838794308069,34.891,2,2015
19,506.2066681326731,34.768,2,2018
20,-25.99345882102333,119.963,2,2019
