,pc1,target,phase_label,year_glvar
0,-219.04859578206336,43.574,1,1982
1,113.04659480880252,127.765,1,1984
2,-4.983775381048787,62.145,1,1985
3,356.20582439319213,118.281,1,1986
4,-104.58751925819612,24.55,1,1989
5,96.17269917250931,62.735,1,1990
6,-115.2514996130755,16.128,1,1996
7,-35.3779648999788,8.558,1,1997
8,-60.08802365792485,91.58,1,1999
9,-142.34577899438486,47.352,1,2000
10,208.856154906802,85.522,1,2001
11,-282.24211776183495,67.263,1,2002
12,-40.53180232568765,18.287,1,2006
13,-34.29572728949294,98.91,1,2008
14,19.193596085498164,59.608,1,2009
15,-54.13265509297711,71.904,1,2011
16,-81.16843303433649,90.297,1,2012
17,326.87409689056597,90.505,1,2014
18,-104.05239297303325,56.353,1,2017
19,195.78804894211984,94.423,1,2018
20,-38.03082373816824,90.618,1,2021
0,59.19613162114945,58.656,2,1980
1,161.01045060704197,93.396,2,1981
2,-196.6121007602543,104.552,2,1983
3,181.62983488332074,40.212,2,1987
4,-109.2700263466805,138.661,2,1988
5,54.308139306285675,65.731,2,1991
6,151.7954132173316,40.056,2,1992
7,-31.341135111910365,79.516,2,1993
8,152.13543208397263,85.403,2,1994
9,-310.6499519107156,129.885,2,1995
10,-35.88626186689343,88.083,2,1998
11,-15.933041847644287,73.574,2,2003
12,-187.39618142618303,107.224,2,2004
13,228.79072150167477,53.984,2,2005
14,-117.32731287500188,116.525,2,2007
15,-84.09844871780774,49.822,2,2010
16,-244.87332159136037,56.091,2,2013
17,137.49897348697135,107.204,2,2015
18,-120.04592757817275,107.938,2,2016
19,161.61235401912532,48.71,2,2019
20,165.44610586384027,60.422,2,2020
