,years,data,hindcast
0,1982,43.574,43.8906574653721
1,1984,127.765,80.3238067334566
2,1985,62.145,67.37505523951552
3,1986,118.281,107.00006329591513
4,1989,24.55,56.44783265047518
5,1990,62.735,78.47262316961954
6,1996,16.128,55.27791992945691
7,1997,8.558,64.04060151961849
8,1999,91.58,61.32973642834863
9,2000,47.352,52.30548927409535
10,2001,85.522,90.83478100607209
11,2002,67.263,36.95788913780716
12,2006,18.287,63.47518975349141
13,2008,98.91,64.15933050312533
14,2009,59.608,70.02748083466913
15,2011,71.904,61.98308172819221
16,2012,90.297,59.017069087166554
17,2014,90.505,103.78216903947433
18,2017,56.353,56.50653972114948
19,2018,94.423,89.40111900568206
20,2021,90.618,63.74956447729653
21,1980,58.656,75.01636503552038
22,1981,93.396,64.34446976913071
23,1983,104.552,101.82947630951394
24,1987,40.212,62.183202948848
25,1988,138.661,92.67452168451638
26,1991,65.731,75.52871086827471
27,1992,40.056,65.31036449669334
28,1993,79.516,84.50623088056206
29,1994,85.403,65.27472465968876
30,1995,129.885,113.78260840334531
31,1998,88.083,84.98263849380126
32,2003,73.574,82.89119716812525
33,2004,107.224,100.86348913898311
34,2005,53.984,57.23992927502527
35,2007,116.525,93.51906416948309
36,2010,49.822,90.03610654978127
37,2013,56.091,106.88808397165458
38,2015,107.204,66.80887776088161
39,2016,107.938,93.80402184214529
40,2019,48.71,64.28137991852603
41,2020,60.422,63.87953665549939
