,years,data,hindcast
0,1980,73.573,58.03330551296105
1,1981,63.801,70.62200589442963
2,1983,63.898,42.29988977939095
3,1988,61.158,75.17246638532463
4,1990,71.359,94.57679687013268
5,1992,59.721,66.75327308353411
6,1994,112.219,97.81046229721909
7,1995,40.513,55.907250034463644
8,1998,78.078,82.46908497772831
9,1999,142.156,102.16769103777698
10,2001,73.461,55.691898157151954
11,2004,54.078,78.02234143914076
12,2006,99.225,80.27136996007437
13,2007,75.825,54.842669126623775
14,2008,32.104,64.99848239946887
15,2010,51.992,65.50668035967148
16,2013,74.252,80.79564702460203
17,2015,54.183,93.0530377400562
18,2017,122.767,102.05795631350803
19,2020,109.639,100.74495886002812
20,2021,69.243,61.44773274671321
21,1982,83.43,99.56972951654416
22,1984,57.754,88.4295900348772
23,1985,100.249,78.0384052319096
24,1986,125.43,95.52924206471488
25,1987,47.004,73.62793750178282
26,1989,99.994,69.96529818317607
27,1991,44.356,49.99067375763292
28,1993,142.547,100.55612431402895
29,1996,45.022,56.781198742722836
30,1997,77.391,88.52351089822821
31,2000,86.35,91.40650741206511
32,2002,93.864,88.95133104855812
33,2003,90.195,80.67731419792902
34,2005,50.89,70.36195206363172
35,2009,98.371,125.99559784059626
36,2011,135.773,148.95065697384246
37,2012,126.017,108.95347417142531
38,2014,89.714,79.4156924202981
39,2016,19.912,37.49748852991525
40,2018,89.451,71.06663056902711
41,2019,84.951,84.37664452709394
