,pc1,target,phase_label,year_glvar
0,19.34228517457773,41.59,1,1980
1,-5.231596732656319,35.788,1,1981
2,-23.82184419503652,105.42,1,1983
3,33.81710576459265,21.79,1,1984
4,1.8176913279979452,78.559,1,1985
5,11.924333088946879,64.688,1,1986
6,7.427709091362944,33.606,1,1987
7,24.5185923492243,27.742,1,1988
8,27.19722640544512,11.86,1,1996
9,-34.038654949639756,131.575,1,1998
10,-8.277582066071234,65.297,1,1999
11,-18.02612999970915,95.436,1,2001
12,-8.144073421723808,45.281,1,2004
13,3.557315446715556,77.407,1,2005
14,-7.28327773759761,51.755,1,2006
15,-17.556865794885603,37.054,1,2008
16,1.9097787326626023,23.97,1,2009
17,3.680124900888279,27.16,1,2010
18,-0.18163808868904463,31.149,1,2013
19,3.975566113309826,102.506,1,2018
20,-16.604822857027553,51.776,1,2021
0,4.900542746371137,35.431,2,1982
1,-17.157068461105958,78.439,2,1989
2,-7.92005979840374,64.463,2,1990
3,8.56700325748003,46.967,2,1991
4,4.867552447840425,57.617,2,1992
5,-18.185537861090616,50.114,2,1993
6,-0.5078601558036777,85.773,2,1994
7,-6.811066342744561,42.515,2,1995
8,0.032892317354212594,28.147,2,1997
9,-15.063514841993491,76.353,2,2000
10,-10.450445373157557,60.53,2,2002
11,12.217290176338048,51.564,2,2003
12,24.20277295398521,1.605,2,2007
13,9.41919672844547,17.259,2,2011
14,1.2896326521221866,93.777,2,2012
15,1.3023788917463448,52.13,2,2014
16,6.410026649705126,27.186,2,2015
17,-5.993843415252245,67.439,2,2016
18,8.598685613715386,30.591,2,2017
19,5.6109940424791676,32.685,2,2019
20,-5.33029327343146,24.385,2,2020
