,pc1,target,phase_label,year_glvar
0,471.02678879108856,63.898,1,1983
1,350.6342595469086,57.754,1,1984
2,220.38184790350235,61.158,1,1988
3,-268.8078503872384,99.994,1,1989
4,66.63369838103455,40.513,1,1995
5,228.01100844917363,45.022,1,1996
6,-50.90146532705768,78.078,1,1998
7,-224.17442815542648,142.156,1,1999
8,198.6202324186767,86.35,1,2000
9,24.806484742654796,73.461,1,2001
10,-127.57608560567449,50.89,1,2005
11,164.22449997439995,75.825,1,2007
12,-5.696536196050975,32.104,1,2008
13,-163.46383290007478,51.992,1,2010
14,-268.0595684869848,135.773,1,2011
15,-149.2462738689825,126.017,1,2012
16,-221.49049763723477,74.252,1,2013
17,243.9830626493163,19.912,1,2016
18,-77.24697425213151,122.767,1,2017
19,-282.190569536177,109.639,1,2020
20,-129.47673032614307,69.243,1,2021
0,151.37905715067572,73.573,2,1980
1,-178.30861415857663,63.801,2,1981
2,126.78831660514399,83.43,2,1982
3,48.798111169088735,100.249,2,1985
4,349.43727125590544,125.43,2,1986
5,-8.167105349669416,47.004,2,1987
6,-44.60063235877969,71.359,2,1990
7,-209.47297369250023,44.356,2,1991
8,9.65055569792477,59.721,2,1992
9,320.2241386105728,142.547,2,1993
10,-65.92600243813688,112.219,2,1994
11,-42.44461676322808,77.391,2,1997
12,112.7762592636375,93.864,2,2002
13,-174.5940162229836,90.195,2,2003
14,-304.7895778128498,54.078,2,2004
15,-73.77421790824651,99.225,2,2006
16,-55.38182896365728,98.371,2,2009
17,40.77587226052168,89.714,2,2014
18,-49.88545166469322,54.183,2,2015
19,158.0634246529394,89.451,2,2018
20,-110.54617076893908,84.951,2,2019
